obsolete;LimesLimits_ID;Site_type;Start_period;End_period;Nb_CER_BM;Nb_TILES;Nb_NONCER_BM;Nb_MORTAR;Nb_HEATING;Nb_DECOR;Nb_WINDOW;TOTAL FINDS;TOTAL_CER_BM;TOTAL_NONCER_BM;TOTAL_LUXURY_BM;P_CER_BM;P_TILES;P_NONCER_BM;P_MORTAR;P_HEATING;P_DECOR_P;P_WINDOW;P_NO_BM;P_CER_BM;P_NONCER_BM;P_LUXURY_BM;BM_GROUP
FALSE;2112;rural settlement;IJZL;ROM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2113;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2114;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2115;rural settlement?;IJZL;ROM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2116;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2117;rural settlement;IJZM;ROMV;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;2118;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2119;deposit;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2120;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2121;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2122;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2123;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2124;rural settlement;IJZL;ROMM;2;0;1;0;0;0;0;3;2;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;2125;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2126;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2127;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2128;burial(s);ROMVA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2129;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2130;road;ROMMA;ROMMB;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;2131;burial(s);IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2132;rural settlement;IJZL;ROMLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2133;road;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2134;road;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2135;rural settlement;IJZL;ROMVB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2136;"civil settlement; castellum; burial(s); road";ROMLA;ROMLB;0;1;1;0;1;0;0;3;1;1;1;0;1;1;0;1;0;0;0;0;0;1;4
FALSE;2137;burial(s);IJZL;ROMVB;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;2138;burial(s);ROMVA;ROMMB;2;0;1;0;0;0;0;3;2;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;2139;burial(s);ROMVB;ROMMA;2;1;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;2140;civil settlement;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2141;civil settlement;ROMMA;ROMMB;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;2142;"rural settlement; road?";ROM;ROM;1;0;1;0;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;2143;burial(s);ROM;VME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2144;"rural settlement; burial(s)?";ROM;ROM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;2145;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2146;rural settlement;IJZL;ROM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;2147;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2148;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2149;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2150;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2151;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2152;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2153;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2154;aquaduct?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2155;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2156;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2157;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2159;cult site;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2160;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2161;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2162;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2163;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2164;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2165;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2166;rural settlement;ROMMA;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2167;"rural settlement; burial(s); cult site";ROMVA;ROMMB;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;2168;rural settlement;ROMVB;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2169;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2170;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2171;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2172;"civil settlement?; burial(s)";IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2173;rural settlement;IJZL;ROMM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;2174;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2175;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2176;rural settlement;ROMM;ROMM;0;1;0;0;0;1;0;2;1;0;1;0;1;0;0;0;1;0;0;0;0;1;4
FALSE;2177;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2178;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2179;rural settlement;ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2180;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2181;rural settlement?;ROMV;ROMM;1;1;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;2182;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2183;rural settlement?;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2184;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2185;rural settlement?;ROMM;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2186;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2187;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2189;cult place?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2190;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3002;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3003;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3007;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3009;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3011;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3016;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3017;rural settlement;IJZL;ROM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;3018;rural settlement;IJZL;ROM;2;1;1;0;0;0;0;4;3;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;3019;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3021;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3025;rural settlement;ROM;ROM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3029;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3030;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3031;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3032;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3033;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3034;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3035;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3037;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3039;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3043;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3044;rural settlement;ROM;VME;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3045;rural settlement;IJZ;ROM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;3046;rural settlement;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3051;"rural settlement; burial(s); road";ROMVB;ROMMB;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;3052;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3054;"civil settlement; road; harbour?";ROMVB;ROMMB;0;3;2;0;0;1;0;6;3;2;1;0;1;1;0;0;1;0;0;0;0;1;4
FALSE;3056;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3057;"rural settlement?; burial(s)";ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3059;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3061;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3062;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3063;rural settlement;ROMM;ROMM;1;0;1;0;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;3064;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3065;"rural settlement; road";ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3068;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3069;"rural settlement; road?";ROM;ROM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;3070;"rural settlement; road";ROM;ROM;1;0;1;1;0;0;0;3;1;2;0;1;0;1;1;0;0;0;0;0;1;0;3
FALSE;3071;"rural settlement; jetty?; road";ROMV;ROMM;0;5;1;0;0;0;0;6;5;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;3072;rural settlement;ROMM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3073;road;ROMM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3074;"rural settlement; road";ROMVB;ROMLA;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;3076;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3080;rural settlement;ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3081;rural settlement;ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3082;"civil settlement; mini-castellum; burial(s)";ROMMB;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3083;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3084;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3085;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3086;rural settlement;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3087;rural settlement;IJZL;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3089;rural settlement;ROMMA;ROMMB;2;2;1;0;0;0;0;5;4;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;3090;burial(s)?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3091;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3092;rural settlement, stone-built;ROMV;ROMM;3;0;7;1;0;0;0;11;3;8;0;1;0;1;1;0;0;0;0;0;1;0;3
FALSE;3093;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3094;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3095;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3096;rural settlement;ROMVB;ROMMB;3;2;3;0;1;0;1;10;5;3;2;1;1;1;0;1;0;1;0;0;0;1;4
FALSE;3097;rural settlement;ROMM;ROMM;1;3;2;0;0;1;0;7;4;2;1;1;1;1;0;0;1;0;0;0;0;1;4
FALSE;3098;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3099;rural settlement;ROMVB;ROMMB;4;4;10;0;4;2;0;24;8;10;6;1;1;1;0;1;1;0;0;0;0;1;4
FALSE;3100;rural settlement;ROMMA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3101;"rural settlement; burial(s)";ROMM;ROMM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;3102;"rural settlement; burial(s)?";ROMMB;ROMLA;0;1;0;0;1;0;0;2;1;0;1;0;1;0;0;1;0;0;0;0;0;1;4
FALSE;3103;"rural settlement; burial(s)?";ROMM;ROMM;1;3;0;0;0;0;0;4;4;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3104;rural settlement;ROMM;ROMM;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3105;"rural settlement; burial(s); cult place?";ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3107;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3108;rural settlement?;IJZV;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3110;rural settlement;ROMVB;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3111;rural settlement;ROMVB;ROMMB;2;1;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3112;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3113;"rural settlement; road";IJZL;ROMM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;3117;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3119;rural settlement;IJZ;ROM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3120;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3121;rural settlement;IJZV;VME;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;3125;"rural settlement; road";ROMMB;ROMMB;1;1;1;0;0;0;0;3;2;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;3126;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3128;rural settlement;ROMV;ROMM;2;4;2;0;0;0;0;8;6;2;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;3129;rural settlement;ROMV;ROMM;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3132;"castellum?; civil settlement?";ROMVB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3137;"rural settlement; military settlement";ROMMB;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3141;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3143;rural settlement;IJZ;ROM;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;3145;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3146;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3147;"rural settlement?; burial(s)?";IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3148;civil settlement?;ROMM;ROMM;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3152;road;ROMV;ROMM;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3153;civil settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3154;"rural settlement; road";IJZL;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3155;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3156;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3157;rural settlement;IJZL;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3158;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3159;"rural settlement; road";ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3160;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3161;rural settlement;IJZM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3162;civil settlement;ROMM;ROMM;0;3;2;0;0;0;0;5;3;2;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;3163;rural settlement;ROMM;ROMM;1;3;0;0;0;0;0;4;4;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3164;"mini-castellum; watchtower; horrea; civil settlement; burial(s); road";ROMVB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;3165;"harbour; road; civil settlement; burial(s)";ROMVB;ROMMB;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3166;"civil settlement; burial(s); road";ROMMA;ROMMB;3;6;1;2;0;0;0;12;9;3;0;1;1;1;1;0;0;0;0;0;1;0;3
FALSE;3167;"civil settlement; burial(s)";ROMMA;ROMMB;3;3;3;2;0;0;1;12;6;5;1;1;1;1;1;0;0;1;0;0;0;1;4
FALSE;3168;"civil settlement; harbour; burial(s); road; shipwreck(s)";ROMVB;ROMMB;3;11;3;0;2;0;0;19;14;3;2;1;1;1;0;1;0;0;0;0;0;1;4
FALSE;3169;"civil settlement; bridge";ROMVB;ROMM;4;1;1;1;0;0;1;8;5;2;1;1;1;1;1;0;0;1;0;0;0;1;4
FALSE;3170;"civil settlement; harbour; road";ROMVB;ROMM;0;2;2;0;0;1;0;5;2;2;1;0;1;1;0;0;1;0;0;0;0;1;4
FALSE;3171;"civil settlement; road; burial(s); harbour; shipwreck(s)";ROMVB;ROMM;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;3172;rural settlement;IJZL;ROM;0;2;3;0;0;0;0;5;2;3;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;3173;"rural settlement; burial(s)?; cult place";ROMVB;ROMMB;2;3;1;0;1;0;0;7;5;1;1;1;1;1;0;1;0;0;0;0;0;1;4
FALSE;3174;"rural settlement; road";ROMVB;ROMMB;1;1;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;3175;"town; harbour; canal";ROMVB;ROMMB;26;25;53;10;6;7;3;130;51;63;16;1;1;1;1;1;1;1;0;0;0;1;4
FALSE;3176;civil settlement;ROMVB;ROMMB;2;6;1;1;0;0;0;10;8;2;0;1;1;1;1;0;0;0;0;0;1;0;3
