"PlcIndex","RankRad1","RankRad2","RankRad3","RankRad4","RankRad5","RankRad6","RankRad7","RankRad8","RankRad9","RankRad10","RankRad11","RankRad12","RankRad13","RankRad14","RankRad15","RankRad16","RankRad17","RankRad18","RankRad19","RankRad20"
800,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
801,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,48,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
805,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,81,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
807,81,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
809,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
816,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
817,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
824,82,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,82,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,83,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
833,83,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
835,84,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
837,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
847,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
855,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
856,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
857,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
864,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
879,0,21,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881,0,22,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
882,68,22,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,0,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889,0,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
891,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,32,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
901,32,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
902,32,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,32,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1004,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1006,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1009,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012,0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1022,44,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,44,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1027,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1031,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1032,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1033,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1034,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1035,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1036,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1039,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1040,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1041,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1042,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1043,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1046,76,42,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1051,49,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052,49,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1056,50,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1058,50,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1060,50,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1072,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1075,85,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1076,0,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1079,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1080,45,30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1088,46,18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1096,34,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098,34,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1099,34,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1100,34,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1102,86,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1104,86,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1108,87,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1111,85,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1121,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1123,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1124,17,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1128,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1130,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1131,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1133,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1135,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1136,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1139,0,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1144,89,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1145,0,46,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1148,0,46,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1151,0,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1152,49,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1154,17,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1160,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1164,89,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1166,19,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1168,19,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1169,11,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1170,11,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1172,0,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2025,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2035,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2043,90,47,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2044,90,47,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2048,91,31,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2049,91,31,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2051,0,31,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2053,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2058,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2062,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2063,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2065,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2066,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2067,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2073,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2074,75,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2077,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2078,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2088,45,30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2091,77,43,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2095,0,32,14,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2096,92,32,14,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2097,92,32,14,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2099,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2103,79,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2105,46,18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2106,87,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2107,0,25,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2116,55,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2117,19,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2118,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2122,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2124,17,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2132,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2144,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2155,59,20,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2156,0,37,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2164,12,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2167,0,0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2173,70,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2176,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2177,0,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2180,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2185,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2186,0,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2187,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2190,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3007,0,0,15,7,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3029,0,48,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3030,0,0,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3033,0,33,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3037,93,33,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3044,0,34,16,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3045,93,33,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3051,94,49,15,7,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3056,0,0,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3057,0,0,0,0,6,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3062,0,0,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3063,0,48,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3070,0,34,16,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3071,0,34,16,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3074,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3089,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3092,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3096,18,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3097,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3099,95,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3101,95,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3102,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3103,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3104,96,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3105,96,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3110,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3111,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3113,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3119,97,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3121,97,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3125,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
3137,0,0,0,9,6,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3143,0,0,0,9,6,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3155,0,0,8,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3159,80,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3163,94,49,15,7,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3172,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3173,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3174,18,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4004,18,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4017,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4019,84,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4071,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4072,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4073,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4074,18,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4075,15,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4076,18,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4077,18,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4078,98,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4079,98,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4080,99,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4083,99,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4085,0,0,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4086,100,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4087,100,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4089,51,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4090,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4092,51,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4093,51,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4094,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4095,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4099,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4101,101,26,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4103,101,26,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4105,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4110,0,27,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4113,0,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4114,0,27,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4118,0,27,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4119,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4120,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4121,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4122,102,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4123,102,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4124,0,27,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4126,0,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4127,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4128,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4129,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4132,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4133,10,8,6,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4135,103,50,19,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4140,103,50,19,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4143,104,26,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4144,104,26,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4145,0,51,20,10,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4146,0,51,20,10,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4147,105,52,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4148,105,52,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4149,52,19,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4151,0,19,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4152,52,19,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4153,52,19,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4154,0,19,9,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4155,0,0,0,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4156,0,0,0,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4158,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1
4159,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1
